time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-14T05:14:11.913Z,63.1461,-151.3774,9,1.4,ml,,,,0.47,ak,ak01922i8t6k,2019-02-14T05:23:31.155Z,"112km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-14T05:12:41.840Z,33.4878333,-116.7826667,5.27,0.74,ml,32,38,0.02859,0.17,ci,ci37530786,2019-02-14T14:45:46.160Z,"9km ENE of Aguanga, CA",earthquake,0.21,0.81,0.192,22,reviewed,ci,ci
2019-02-14T05:05:13.740Z,38.8208351,-122.7976685,3.07,1.03,md,19,55,0.01002,0.03,nc,nc73141740,2019-02-14T05:31:04.394Z,"6km NW of The Geysers, CA",earthquake,0.24,0.61,0.09,3,automatic,nc,nc
2019-02-14T05:04:03.870Z,36.2915,-120.8726667,7.37,1.64,md,13,178,0.09499,0.05,nc,nc73141745,2019-02-15T03:51:04.937Z,"22km NE of San Lucas, CA",earthquake,0.68,0.78,0.288,11,reviewed,nc,nc
2019-02-14T04:58:42.290Z,33.4723333,-116.7623333,5.63,1.45,ml,50,45,0.05103,0.17,ci,ci37530778,2019-02-14T14:45:41.820Z,"10km ENE of Aguanga, CA",earthquake,0.17,0.58,0.115,25,reviewed,ci,ci
2019-02-14T04:53:59.497Z,61.639,-151.9796,103.9,2.1,ml,,,,0.62,ak,ak01922hvu5u,2019-02-14T05:45:13.594Z,"103km W of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-14T04:53:04.860Z,33.5001667,-116.7915,4.13,0.43,ml,25,57,0.01424,0.14,ci,ci37530770,2019-02-14T20:04:41.176Z,"9km NE of Aguanga, CA",earthquake,0.18,0.33,0.056,7,reviewed,ci,ci
2019-02-14T04:50:50.874Z,61.3591,-150.1028,40.7,1.6,ml,,,,0.77,ak,ak01922hv6db,2019-02-14T04:53:44.806Z,"19km NW of Anchorage, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-14T04:46:08.800Z,36.9461667,-91.8145,6.7,2.61,md,20,59,0.4184,0.17,nm,nm60256131,2019-02-14T13:14:57.548Z,"11km WSW of Mountain View, Missouri",earthquake,0.4,1.15,0.123,13,reviewed,nm,nm
2019-02-14T04:29:33.880Z,38.8456667,-111.399,-0.46,1.39,ml,10,129,0.06834,0.08,uu,uu60312422,2019-02-14T15:02:51.400Z,"35km SW of Ferron, Utah",earthquake,0.42,0.66,0.294,3,reviewed,uu,uu
2019-02-14T04:29:00.160Z,33.8966667,-116.295,10.38,0.72,ml,25,74,0.09929,0.12,ci,ci37530762,2019-02-14T18:25:40.304Z,"12km NE of Thousand Palms, CA",earthquake,0.2,0.44,0.151,9,reviewed,ci,ci
2019-02-14T04:25:34.245Z,61.6007,-146.6655,29.1,1.5,ml,,,,0.72,ak,ak01922hps6o,2019-02-14T04:28:30.345Z,"55km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-14T04:21:24.995Z,61.7068,-147.5754,33.8,1.5,ml,,,,0.73,ak,ak01922howlv,2019-02-14T04:25:49.446Z,"68km E of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-14T04:04:54.151Z,40.2857,-119.705,19,1.7,ml,3,286.54,0.354,0.0016,nn,nn00677822,2019-02-14T18:31:32.158Z,"42km SW of Gerlach-Empire, Nevada",earthquake,,35.2,0.04,2,reviewed,nn,nn
2019-02-14T04:03:18.030Z,39.3943333,-110.3041667,-2.49,2.01,md,7,202,0.03386,0.09,uu,uu60312417,2019-02-14T20:18:00.130Z,"19km SSE of East Carbon City, Utah",earthquake,0.9,1,0.355,7,reviewed,uu,uu
2019-02-14T04:02:49.650Z,-15.2639,-71.6682,143.39,4.5,mb,,141,3.123,0.7,us,us2000jhqs,2019-02-14T04:19:26.040Z,"32km NW of Ccolo, Peru",earthquake,11.1,9,0.093,34,reviewed,us,us
2019-02-14T03:57:11.886Z,36.6647,-116.2861,6,0.1,ml,6,288.59,0.087,0.0489,nn,nn00677821,2019-02-14T18:22:16.796Z,"50km ESE of Beatty, Nevada",earthquake,,4.3,0.39,4,reviewed,nn,nn
2019-02-14T03:49:29.130Z,18.2666,-68.0441,105,2.86,md,20,187,0.4182,0.46,pr,pr2019045002,2019-02-15T00:42:57.040Z,"61km SE of Punta Cana, Dominican Republic",earthquake,3.33,1.85,0.35,17,reviewed,pr,pr
2019-02-14T03:48:02.526Z,61.53,-148.0159,29.8,1.3,ml,,,,1.37,ak,ak01922h97lo,2019-02-14T03:51:53.094Z,"50km ESE of Lazy Mountain, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-14T03:42:45.210Z,2.2956,128.7584,45.26,4.9,mb,,112,2.055,0.83,us,us2000jhqm,2019-02-14T03:56:36.040Z,"104km NE of Tobelo, Indonesia",earthquake,8.8,7.9,0.093,36,reviewed,us,us
2019-02-14T03:41:18.590Z,41.2908333,-122.1483333,8.18,1.32,md,5,106,0.02593,0.04,nc,nc73141875,2019-02-14T20:00:04.532Z,"4km N of McCloud, CA",earthquake,0.37,0.45,0.172,4,reviewed,nc,nc
2019-02-14T03:35:53.959Z,61.3481,-150.0828,37.5,2.9,ml,,,,0.63,ak,ak01922h6j71,2019-02-15T01:14:26.040Z,"17km NW of Anchorage, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-02-14T03:31:14.128Z,61.4105,-149.9744,35.7,1.6,ml,,,,0.61,ak,ak01922h5lbk,2019-02-14T03:35:26.746Z,"12km S of Big Lake, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-02-14T03:26:32.550Z,38.8393333,-111.4161667,4.44,1.51,md,5,189,0.05954,0.04,uu,uu60312412,2019-02-14T19:35:23.071Z,"37km SW of Ferron, Utah",earthquake,0.78,2.61,0.106,5,reviewed,uu,uu
2019-02-14T03:20:09.289Z,59.2449,-153.6656,107.5,2.1,ml,,,,0.66,ak,ak01922h382n,2019-02-14T03:24:34.294Z,"90km SE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-14T03:16:58.289Z,35.7878,-116.626,5.4,0.6,ml,8,274.89,0.306,0.181,nn,nn00677805,2019-02-14T04:18:06.398Z,"58km N of Fort Irwin, California",earthquake,,3.6,0.07,2,reviewed,nn,nn
2019-02-14T03:14:00.317Z,63.5754,-150.8563,0.8,1.7,ml,,,,0.75,ak,ak01922h1x37,2019-02-14T03:24:33.950Z,"97km WNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-14T03:09:16.380Z,37.5963333,-118.8163333,6.13,1.11,md,20,96,0.01194,0.06,nc,nc73141730,2019-02-14T17:18:03.501Z,"13km WNW of Toms Place, CA",earthquake,0.31,0.29,0.183,19,reviewed,nc,nc
2019-02-14T03:04:02.180Z,33.5041667,-116.7868333,6.99,0.54,ml,16,75,0.07377,0.12,ci,ci37530754,2019-02-14T14:44:59.276Z,"10km NE of Aguanga, CA",earthquake,0.26,0.75,0.123,12,reviewed,ci,ci
2019-02-14T03:03:36.072Z,36.6612,-116.274,7.4,1,ml,32,106.97,0.055,0.1832,nn,nn00677797,2019-02-14T04:15:01.404Z,"51km ESE of Beatty, Nevada",earthquake,,0.9,0.18,9,reviewed,nn,nn
2019-02-14T03:00:46.450Z,33.0606667,-115.5686667,9.92,1.61,ml,31,60,0.02496,0.26,ci,ci37530746,2019-02-14T18:12:40.031Z,"6km ENE of Westmorland, CA",earthquake,0.32,0.49,0.186,29,reviewed,ci,ci
2019-02-14T02:47:11.660Z,33.4983333,-116.7888333,5.06,0.49,ml,26,38,0.01699,0.1,ci,ci37530738,2019-02-14T19:57:34.943Z,"9km NE of Aguanga, CA",earthquake,0.14,0.42,0.078,7,reviewed,ci,ci
2019-02-14T02:44:44.513Z,61.9624,-151.9598,93.2,1.4,ml,,,,0.32,ak,ak01922gn0s4,2019-02-14T19:21:10.336Z,"104km WNW of Willow, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2019-02-14T02:44:20.710Z,17.2246,-68.4785,29,3.22,md,15,261,1.2929,0.42,pr,pr2019045000,2019-02-15T01:52:19.040Z,"126km S of Boca de Yuma, Dominican Republic",earthquake,2.18,31.07,0.59,14,reviewed,pr,pr
2019-02-14T02:42:03.690Z,20.0701667,-155.343,6.47,3.3,ml,45,206,0.1236,0.13,hv,hv70810366,2019-02-17T16:56:06.137Z,"13km E of Honoka'a, Hawaii",earthquake,0.55,0.34,0.16,44,reviewed,hv,hv
2019-02-14T02:32:22.757Z,63.3063,-149.6805,25.3,1.8,ml,,,,0.62,ak,ak01922gke3n,2019-02-14T02:45:35.471Z,"37km WSW of Cantwell, Alaska",earthquake,,3.3,,,automatic,ak,ak
2019-02-14T02:22:32.262Z,61.286,-147.6005,20.1,1.2,ml,,,,0.99,ak,ak01922gi7wh,2019-02-14T19:13:28.500Z,"69km WNW of Valdez, Alaska",earthquake,,373.4,,,reviewed,ak,ak
2019-02-14T02:18:31.780Z,33.5336667,-116.7141667,2.6,0.83,ml,24,41,0.03708,0.11,ci,ci37530722,2019-02-14T14:45:02.197Z,"4km WSW of Anza, CA",earthquake,0.14,0.15,0.155,22,reviewed,ci,ci
2019-02-14T02:17:29.570Z,38.8364983,-122.8274994,1.29,0.57,md,9,123,0.006578,0.01,nc,nc73141720,2019-02-14T02:55:04.474Z,"9km NW of The Geysers, CA",earthquake,0.28,0.67,,1,automatic,nc,nc
2019-02-14T02:11:22.500Z,40.2533333,-124.1546667,12.42,2.14,md,12,113,0.01307,0.06,nc,nc73141715,2019-02-15T05:45:04.620Z,"14km SE of Petrolia, CA",earthquake,0.26,0.41,0.141,9,reviewed,nc,nc
2019-02-14T02:08:12.760Z,39.405,-110.281,5.73,1.66,md,6,207,0.03913,0.11,uu,uu60312407,2019-02-14T19:30:43.370Z,"19km SE of East Carbon City, Utah",earthquake,1.9,31.61,0.113,6,reviewed,uu,uu
2019-02-14T01:59:43.390Z,35.9268333,-120.478,4.73,1.55,md,26,98,0.01741,0.05,nc,nc73141710,2019-02-15T03:40:03.877Z,"5km NW of Parkfield, CA",earthquake,0.28,0.36,0.114,10,reviewed,nc,nc
2019-02-14T01:57:37.080Z,19.2588,-66.3888,23,2.93,md,3,329,0.9825,0.25,pr,pr2019045001,2019-02-15T02:37:58.040Z,"84km N of Brenas, Puerto Rico",earthquake,2.64,22.31,0.12,3,reviewed,pr,pr
2019-02-14T01:51:08.271Z,38.5659,-118.468,10,0.1,ml,5,152.75,0.075,0.1708,nn,nn00677820,2019-02-14T18:09:57.720Z,"14km ENE of Hawthorne, Nevada",earthquake,,5.9,0,1,reviewed,nn,nn
2019-02-14T01:45:45.750Z,33.8192,137.1168,362.29,4.5,mb,,59,1.23,0.61,us,us2000jhq5,2019-02-14T01:56:50.040Z,"77km SSE of Toba, Japan",earthquake,8.6,7.2,0.057,89,reviewed,us,us
2019-02-14T01:34:57.620Z,33.5008333,-116.7898333,6.67,0.9,ml,36,35,0.01448,0.13,ci,ci37530706,2019-02-14T17:57:20.870Z,"10km NE of Aguanga, CA",earthquake,0.15,0.3,0.13,18,reviewed,ci,ci
2019-02-14T01:33:18.180Z,44.3008333333333,-120.913,-1.52,1.97,ml,7,194,,0.08,uw,uw61511741,2019-02-14T21:41:16.366Z,"6km W of Prineville, Oregon",explosion,0.65,31.61,0.0864331873696462,6,reviewed,uw,uw
2019-02-14T01:27:30.540Z,35.9081667,-117.726,5.28,0.84,ml,10,101,0.07307,0.06,ci,ci37530698,2019-02-14T20:27:17.235Z,"17km E of Little Lake, CA",earthquake,0.17,0.67,0.148,5,reviewed,ci,ci
2019-02-14T01:15:15.710Z,38.7908333,-122.7678333,3.94,0.94,md,16,98,0.01587,0.06,nc,nc73141705,2019-02-15T02:53:39.020Z,"2km NNW of The Geysers, CA",earthquake,0.38,0.59,0.232,3,reviewed,nc,nc
2019-02-14T01:06:02.480Z,48.6488333333333,-123.049666666667,23.26,1.13,ml,4,198,,0.17,uw,uw61511736,2019-02-14T02:03:19.690Z,"12km N of Friday Harbor, Washington",earthquake,1.09,1.51,0.06870896993321,3,reviewed,uw,uw
2019-02-14T00:59:36.230Z,37.5433333,-118.824,3.85,0.58,md,7,311,0.04679,0.05,nc,nc73141700,2019-02-14T01:38:03.744Z,"13km W of Toms Place, CA",earthquake,2.46,1.23,0.314,7,reviewed,nc,nc
2019-02-14T00:56:06.220Z,47.1141666666667,-122.938833333333,-2.05,1.7,ml,6,313,,0.27,uw,uw61511731,2019-02-14T02:12:27.040Z,"8km NNW of Olympia, Washington",explosion,17.92,31.61,0.0703169124751638,7,reviewed,uw,uw
2019-02-14T00:54:43.890Z,50.8003,-130.0049,10,4.1,mb,,177,1.2,1.6,us,us2000jhpm,2019-02-17T03:26:29.040Z,"182km W of Port Hardy, Canada",earthquake,6.8,2,0.067,60,reviewed,us,us
2019-02-14T00:48:30.930Z,36.4124,-96.8787,5,3.2,mb_lg,,66,0.277,0.45,us,usd0009e9u,2019-02-14T15:38:20.382Z,"10km NW of Pawnee, Oklahoma",earthquake,1.2,1.8,0.066,59,reviewed,us,us
2019-02-14T00:42:44.460Z,33.5341667,-116.7131667,2.54,1.21,ml,43,32,0.0371,0.2,ci,ci37530682,2019-02-14T14:46:52.710Z,"4km WSW of Anza, CA",earthquake,0.21,0.27,0.163,27,reviewed,ci,ci
2019-02-14T00:40:41.180Z,38.8371658,-122.7911682,1,0.89,md,10,119,0.001398,0.03,nc,nc73141695,2019-02-14T01:05:04.566Z,"6km WNW of Cobb, CA",earthquake,0.36,0.72,,3,automatic,nc,nc
2019-02-14T00:34:48.760Z,38.8333333,-111.426,6.68,1.73,md,6,110,0.05329,0.08,uu,uu60312397,2019-02-14T18:21:27.190Z,"38km SW of Ferron, Utah",earthquake,0.68,1.56,0.144,3,reviewed,uu,uu
2019-02-14T00:34:43.930Z,50.7258,-130.076,10,5.3,mww,,144,1.238,0.84,us,usd0009e9t,2019-02-15T16:54:40.384Z,"187km W of Port Hardy, Canada",earthquake,2.9,1.8,0.03,108,reviewed,us,us
2019-02-14T00:28:03.430Z,33.2821667,-116.8321667,10.47,0.8,ml,36,46,0.07569,0.13,ci,ci37530674,2019-02-14T17:31:11.843Z,"8km NW of Lake Henshaw, CA",earthquake,0.15,0.36,0.154,13,reviewed,ci,ci
2019-02-14T00:13:29.493Z,60.5778,-147.6771,15.6,1.9,ml,,,,0.54,ak,ak01922f9gt1,2019-02-14T00:18:29.866Z,"59km ESE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-14T00:13:11.820Z,38.8320007,-122.7939987,1.73,1.16,md,14,72,0.007007,0.05,nc,nc73141680,2019-02-14T01:05:03.565Z,"6km W of Cobb, CA",earthquake,0.3,0.48,0.13,3,automatic,nc,nc
2019-02-14T00:12:36.520Z,38.8334999,-122.7953339,1.54,1.09,md,14,48,0.006262,0.03,nc,nc73141675,2019-02-14T00:14:13.842Z,"6km WNW of Cobb, CA",earthquake,0.29,0.6,0.03,2,automatic,nc,nc
2019-02-14T00:12:28.350Z,38.8295,-122.7941667,1.98,1.21,md,32,39,0.009384,0.05,nc,nc73141685,2019-02-16T01:58:04.007Z,"6km W of Cobb, CA",earthquake,0.18,0.31,0.166,7,reviewed,nc,nc
2019-02-14T00:00:09.800Z,19.9193,-109.3979,10,4.4,mb,,206,3.782,1.23,us,us2000jhp0,2019-02-16T07:07:00.040Z,"209km NE of Socorro Island, Mexico",earthquake,10.6,2,0.062,76,reviewed,us,us
2019-02-13T23:57:03.184Z,62.0185,-151.2085,97.8,1.5,ml,,,,0.82,ak,ak019215ogpa,2019-02-14T00:01:06.200Z,"66km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-13T23:55:35.370Z,38.7875,-122.7806667,1.87,0.58,md,18,101,0.008017,0.03,nc,nc73141660,2019-02-15T21:21:04.381Z,"2km WNW of The Geysers, CA",earthquake,0.25,0.37,0.179,4,reviewed,nc,nc
2019-02-13T23:53:53.798Z,62.1646,-150.3061,10.4,1.5,ml,,,,0.35,ak,ak019215npqr,2019-02-13T23:58:25.428Z,"20km SSW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-13T23:53:32.100Z,38.8339996,-122.8089981,2.34,1.11,md,17,51,0.01062,0.04,nc,nc73141650,2019-02-14T03:55:03.818Z,"8km W of Cobb, CA",earthquake,0.26,0.71,0.22,3,automatic,nc,nc
2019-02-13T23:52:37.890Z,38.8258324,-122.8118362,2.71,0.88,md,12,81,0.002796,0.04,nc,nc73141655,2019-02-14T00:25:03.365Z,"7km NW of The Geysers, CA",earthquake,0.41,0.82,,1,automatic,nc,nc
2019-02-13T23:51:57.810Z,38.8276672,-122.807663,1.14,0.73,md,8,75,0.004663,0.02,nc,nc73141645,2019-02-14T00:19:04.329Z,"7km NW of The Geysers, CA",earthquake,0.51,0.97,,1,automatic,nc,nc
2019-02-13T23:45:38.120Z,33.496,-116.7873333,5.59,0.62,ml,25,77,0.01962,0.1,ci,ci37530658,2019-02-14T16:59:53.802Z,"9km NE of Aguanga, CA",earthquake,0.2,0.43,0.066,6,reviewed,ci,ci
2019-02-13T23:44:47.250Z,33.484,-116.795,5.29,2.37,ml,113,12,0.02865,0.21,ci,ci37530650,2019-02-14T16:51:57.570Z,"8km NE of Aguanga, CA",earthquake,0.11,0.47,0.143,109,reviewed,ci,ci
2019-02-13T23:42:27.800Z,38.819,-122.796,3,0.4,md,24,53,0.01103,0.04,nc,nc73141640,2019-02-15T03:02:41.170Z,"6km NW of The Geysers, CA",earthquake,0.22,0.47,0.139,2,reviewed,nc,nc
2019-02-13T23:42:18.580Z,33.49,-116.7901667,6.02,1.37,ml,50,36,0.02388,0.17,ci,ci37530618,2019-02-14T14:46:55.870Z,"9km NE of Aguanga, CA",earthquake,0.17,0.61,0.11,26,reviewed,ci,ci
2019-02-13T23:41:54.960Z,-6.7986,105.7464,69.56,4.9,mb,,41,3.685,1.47,us,usd0009e9l,2019-02-14T05:57:13.647Z,"3km ESE of Karamat, Indonesia",earthquake,7.1,6,0.077,53,reviewed,us,us
2019-02-13T23:38:13.180Z,34.0878333,-118.256,6.65,1.38,ml,30,86,0.03427,0.13,ci,ci37530610,2019-02-14T15:39:00.186Z,"1km ESE of Silver Lake, CA",earthquake,0.21,0.4,0.085,16,reviewed,ci,ci
2019-02-13T23:25:47.320Z,45.0826667,-111.8371667,1.59,0.98,ml,7,145,0.208,0.04,mb,mb80335814,2019-02-14T17:42:37.970Z,"24km SSE of Virginia City, Montana",earthquake,0.43,1.06,0.108,2,reviewed,mb,mb
2019-02-13T23:24:54.550Z,52.0093,-168.1933,10,3.9,mb,,214,2.104,1.42,us,us2000jhnb,2019-02-17T03:12:14.040Z,"113km SSE of Nikolski, Alaska",earthquake,7.7,1.9,0.069,55,reviewed,us,us
2019-02-13T23:18:48.190Z,51.9817,-168.1407,10,4.2,mb,,183,2.113,1.53,us,us2000jhn1,2019-02-17T03:00:51.040Z,"117km SSE of Nikolski, Alaska",earthquake,8.8,1.9,0.071,56,reviewed,us,us
2019-02-13T23:14:54.310Z,50.515,-130.3164,10,4,mb,,167,1.397,1.39,us,us2000jhmy,2019-02-17T02:49:44.040Z,"206km W of Port Hardy, Canada",earthquake,6,2,0.196,7,reviewed,us,us
2019-02-13T23:14:24.030Z,45.6168333,-111.7505,1.4,2.18,ml,15,57,0.087,0.1,mb,mb80335774,2019-02-13T23:31:04.100Z,"34km SSW of Three Forks, Montana",earthquake,0.29,0.97,0.141,12,reviewed,mb,mb
2019-02-13T23:09:11.630Z,36.2156667,-117.8958333,6.53,1.27,ml,9,275,0.1853,0.07,ci,ci37530594,2019-02-14T20:24:59.331Z,"12km SE of Olancha, CA",earthquake,0.43,0.71,0.256,4,reviewed,ci,ci
2019-02-13T23:06:09.440Z,38.8245,-122.81,1.39,0.8,md,13,67,0.001105,0.03,nc,nc73141620,2019-02-14T02:33:05.184Z,"7km NW of The Geysers, CA",earthquake,0.29,0.47,0.136,2,reviewed,nc,nc
2019-02-13T23:01:49.840Z,38.8344994,-122.8050003,1.72,0.74,md,8,105,0.01178,0.04,nc,nc73141610,2019-02-13T23:20:03.994Z,"7km W of Cobb, CA",earthquake,0.43,1.53,,1,automatic,nc,nc
2019-02-13T23:01:24.790Z,33.534,-116.7135,2.5,1.32,ml,33,37,0.03709,0.15,ci,ci37530586,2019-02-14T14:46:59.130Z,"4km WSW of Anza, CA",earthquake,0.17,0.22,0.174,26,reviewed,ci,ci
2019-02-13T23:01:06.250Z,38.8013333,-122.8141667,2.11,1.18,md,31,91,0.01393,0.04,nc,nc73141615,2019-02-15T20:12:02.829Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.24,0.073,5,reviewed,nc,nc
2019-02-13T22:54:52.820Z,49.4553333333333,-120.515333333333,-0.23,2.24,ml,8,240,,0.36,uw,uw61511716,2019-02-14T17:01:09.660Z,"0km SW of Princeton, Canada",explosion,4.84,31.61,0.0165916892478637,5,reviewed,uw,uw
2019-02-13T22:53:58.150Z,50.6739,-130.0746,10,4.1,mb,,168,1.236,1.19,us,us2000jhmf,2019-02-13T23:21:29.040Z,"187km W of Port Hardy, Canada",earthquake,5.1,2,0.095,30,reviewed,us,us
2019-02-13T22:51:57.650Z,37.561,-118.8618333,-1.25,0.97,md,10,265,0.03893,0.05,nc,nc73141605,2019-02-14T02:10:04.932Z,"13km SE of Mammoth Lakes, CA",earthquake,1.05,0.43,0.236,9,reviewed,nc,nc
2019-02-13T22:47:06.870Z,38.8268318,-122.809166,1.3,0.56,md,9,72,0.003504,0.05,nc,nc73141600,2019-02-13T23:08:04.933Z,"7km NW of The Geysers, CA",earthquake,0.4,1.25,,1,automatic,nc,nc
2019-02-13T22:45:52.696Z,61.3321,-150.1148,21.2,2.4,ml,,,,0.71,ak,ak0192150kcp,2019-02-14T06:48:23.639Z,"17km NW of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-13T22:45:08.290Z,45.0973333,-111.7276667,-2,0.85,ml,11,115,0.26,0.21,mb,mb80335799,2019-02-14T17:51:18.290Z,"27km SE of Virginia City, Montana",quarry blast,0.95,31.61,0.002,2,reviewed,mb,mb
2019-02-13T22:44:14.090Z,38.8243333,-122.811,1.5,2.1,md,45,36,0.001184,0.04,nc,nc73141595,2019-02-15T04:06:04.016Z,"7km NW of The Geysers, CA",earthquake,0.13,0.17,0.256,16,reviewed,nc,nc
2019-02-13T22:34:46.086Z,61.4071,-150.04,33.3,1.8,ml,,,,0.72,ak,ak019214y6xr,2019-02-13T22:38:48.336Z,"13km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-13T22:33:18.839Z,39.5108,-115.3404,5.8,2.1,ml,6,98.02,0.934,0.2172,nn,nn00677779,2019-02-14T20:13:14.123Z,"48km NW of Ely, Nevada",earthquake,,7.8,0,1,reviewed,nn,nn
2019-02-13T22:26:30.590Z,38.7996667,-122.7758333,1.05,1.24,md,27,66,0.01145,0.06,nc,nc73141590,2019-02-15T23:15:04.862Z,"3km NW of The Geysers, CA",earthquake,0.2,0.35,0.148,7,reviewed,nc,nc
2019-02-13T22:22:53.054Z,39.1961,-114.9564,3.8,2.9,ml,6,213.06,0.184,0.5097,nn,nn00677777,2019-02-14T20:10:29.580Z,"8km SW of Ely, Nevada",explosion,,3.1,0.68,6,reviewed,nn,nn
2019-02-13T22:19:10.430Z,19.143,-66.4915,28,2.72,md,4,323,0.8385,0.14,pr,pr2019044016,2019-02-14T00:18:37.934Z,"75km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.37,10.99,0.2,4,reviewed,pr,pr
2019-02-13T22:13:15.900Z,40.3641,-126.4829,10,3.5,ml,,253,1.804,0.84,us,us2000jhla,2019-02-14T07:49:16.483Z,"189km W of Ferndale, California",earthquake,8.5,2,0.05,52,reviewed,us,us
2019-02-13T22:00:24.263Z,60.4509,-145.311,24.3,2,ml,,,,1.05,ak,ak019214quws,2019-02-13T22:05:22.246Z,"26km ESE of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-13T21:56:54.400Z,36.2123333,-120.7728333,7.92,1.3,md,12,182,0.02326,0.04,nc,nc73141575,2019-02-15T03:10:03.695Z,"24km ENE of San Lucas, CA",earthquake,0.4,0.21,0.241,7,reviewed,nc,nc
2019-02-13T21:49:17.850Z,25.6622,124.2119,224.84,4.2,mb,,151,1.612,0.85,us,us2000jhks,2019-02-17T02:36:10.040Z,"144km NW of Hirara, Japan",earthquake,11.1,10,0.099,28,reviewed,us,us
2019-02-13T21:40:38.063Z,39.6104,-120.0342,7.8,1,ml,5,217.19,0.056,0.0799,nn,nn00677836,2019-02-14T21:20:51.240Z,"9km SSW of Cold Springs, Nevada",earthquake,,1.9,0.38,3,reviewed,nn,nn
2019-02-13T21:37:24.960Z,38.8354988,-122.7893295,2.16,0.89,md,8,109,0.003012,0.02,nc,nc73141570,2019-02-13T21:59:05.522Z,"6km WNW of Cobb, CA",earthquake,0.43,1.31,,1,automatic,nc,nc
2019-02-13T21:31:11.170Z,38.8383331,-122.7838364,1.41,0.89,md,9,114,0.005083,0.01,nc,nc73141565,2019-02-13T21:47:03.472Z,"6km WNW of Cobb, CA",earthquake,0.37,0.64,,1,automatic,nc,nc
2019-02-13T21:30:18.450Z,33.4903333,-116.7891667,4.84,0.6,ml,25,57,0.0865,0.11,ci,ci37530570,2019-02-13T21:41:47.777Z,"9km NE of Aguanga, CA",earthquake,0.16,0.77,0.07,11,reviewed,ci,ci
2019-02-13T21:24:33.643Z,60.5193,-149.5166,29,2.1,ml,,,,0.61,ak,ak019214al73,2019-02-13T21:27:55.326Z,"40km N of Bear Creek, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-13T21:23:40.666Z,62.992,-150.4593,35,2.4,ml,,,,1.15,ak,ak019214adph,2019-02-13T21:27:55.031Z,"76km NNW of Talkeetna, Alaska",earthquake,,23,,,automatic,ak,ak
2019-02-13T21:19:58.000Z,45.7955,-120.034333333333,-0.46,1.82,ml,9,153,,0.11,uw,uw61511706,2019-02-14T17:22:14.620Z,"26km W of Boardman, Oregon",explosion,0.46,31.61,0.283085409561034,4,reviewed,uw,uw
2019-02-13T21:18:35.850Z,19.4153328,-155.6746674,0.9,1.72,md,29,173,0.04616,0.23,hv,hv70810041,2019-02-13T21:21:45.490Z,"20km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.71,2.44,0.29,8,automatic,hv,hv
2019-02-13T21:12:43.710Z,38.816,-122.8315,2.35,0.27,md,6,128,0.007349,0.02,nc,nc73141560,2019-02-15T01:33:20.644Z,"8km WNW of The Geysers, CA",earthquake,0.63,1.22,,1,reviewed,nc,nc
2019-02-13T21:09:55.011Z,59.7232,-151.991,66.5,1.6,ml,,,,0.1,ak,ak0192147f4c,2019-02-13T21:12:42.124Z,"10km WSW of Anchor Point, Alaska",earthquake,,1.7,,,automatic,ak,ak
2019-02-13T21:07:25.104Z,64.6415,-150.8942,15.2,1.3,ml,,,,0.37,ak,ak0192146xdq,2019-02-13T21:10:31.454Z,"41km SSW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-13T21:05:39.150Z,37.2962,-104.4879,5,1.9,ml,,116,0.168,0.19,us,us2000jhzw,2019-02-14T16:21:40.040Z,"14km N of Trinidad, Colorado",earthquake,1.5,1.9,0.097,14,reviewed,us,us
2019-02-13T20:54:30.958Z,61.8197,-151.0374,64.1,1.4,ml,,,,0.69,ak,ak019213vkvo,2019-02-13T20:59:19.147Z,"53km W of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
